id,siret,nom,commune,code_postal,code_insee,adresse,complement_adresse,longitude,latitude,telephone,courriel,site_web,description,source,date_maj,lien_source,horaires_accueil,accessibilite_lieu,reseaux_porteurs
cd35--3832,,Espace ressources emploi - sud - Rennes,Rennes,35200,35238,7 Rue d'Espagne,Carrefour 18,-1.672378,48.086862,+33299421773,,https://metropole.rennes.fr/organisme/espace-ressources-emploi-sud-rennes-1463,"Les espaces ressources emploi vous accueillent et vous guident dans vos démarches emploi et formation :
- des animateur·rice·s présent·e·s pour vous aider dans vos démarches et répondre à vos questions ; recherche d'offres d'emploi, candidature, rédaction de CV et/ou lettre de motivation.
- des ateliers à destination des demandeur·euse·s d'emploi
- des ordinateurs en livre accès pour vos recherches d'emploi et/ou de formation.
- de la documentation sur les métiers et les formations.
Accessibles à tous : demandeur·euse·s d'emploi, salarié·e·s...
Sans RDV.",cd35,2022-12-29,https://annuaire.ille-et-vilaine.fr/organisme/3832-espace-ressources-emploi-sud-rennes,Lundi de 9h à 12h - mardi- mercredi -jeudi de 14h à 17h. Infos pratiques : métro - station Fréville.,,
cd35--2049,,Envie transport Bretagne - Rennes,Rennes,35000,35238,18 Rue de la Donelière,,-1.686778,48.130246,+33223205242,recrutement@ressources-t.org,https://rennes.envie.org,"Les entreprises d’insertion (EI) sont des entreprises prestataires de biens et de services qui opèrent dans le secteur marchand mais dont la finalité est avant tout sociale. La durée hebdomadaire courante est de 35h/semaine avec un rythme de travail plus soutenu qu’en Ateliers et Chantiers d’Insertion 
Vous pouvez déposer votre candidature sur la plateforme de l’inclusion. 
Embauchées en contrat à durée déterminée d’insertion (CDI), les personnes bénéficient d’une durée de contrat de 6 mois renouvelable avec une durée maximale de 2 ans. La durée du travail est au minimum de 20 heures hebdomadaires.
Envie Transport Bretagne s’est diversifié en obtenant le marché de collecte en déchetteries pour le Smictom des Forêts en complément de l’activité de collecte de déchets d’ameublement pour Ecomobilier. Par ailleurs, Envie Transport Bretagne a ouvert 2 lignes de collecte d’invendus alimentaires à destination d’associations caritatives.
Domaines d'intervention : transport routier des marchandises (la collecte de déchets d'équipements électriques et électroniques et autres déchets sur le 35)
 
 ",cd35,2021-03-09,https://annuaire.ille-et-vilaine.fr/organisme/2049-envie-transport-bretagne-rennes,,,
cd35--3259,,Multi-accueil privé - Babilou Cesson-Sévigné Carrière - Cesson-Sévigné,Cesson-Sévigné,35510,35051,1 Rue de la Carrière,,-1.612321,48.108591,+33809103000,contact@babilou.com,https://www.babilou.fr/creches/babilou-cesson-sevigne-carriere,"Les établissements ou services « multi -accueil » associent différentes formules d’accueil : accueil à temps partiel, accueil ponctuel ou en urgence, ou crèche / halte-garderie et crèche familiales
L’objectif des multi-accueil est d’apporter la plus grande souplesse possible des solutions d’accueil qui sont proposées aux parents.
En permettant de combiner accueil collectif et accueil familial, ils répondent également à des besoins d’accueil à des horaires atypiques (fins de semaines, nuit). 
 
Le multi-accueil Babilou Cesson-Sévigné Carrière accueille jusqu'à 46 enfants de 10 semaines à 6 ans.
Vous pouvez choisir entre trois formules d’accueil différentes : un accueil régulier, occasionnel et d’urgence. A vous de choisir le mode de garde le plus adapté à votre organisation professionnelle et familiale. La structure est dotée d’un parking privatif, d’un local à poussettes, un service dépose minute, la crèche fournie couches, lait et repas pour vous permettre de gagner en confort.
Les différentes surfaces de notre établissement sont conçues spécifiquement pour répondre aux besoins des enfants en vue de leur développement personnel : espace dédié aux jeux de construction, un espace de relaxation, un coin lecture, etc. Ici ils peuvent s’amuser à tout moment de la journée en fonction de leur envies.
Tous les espaces de la crèche sont sécurisés et répondent aux normes en vigueur applicables tant aux Établissements Recevant du Public (ERP) qu’aux exigences de la Protection Maternelle et Infantile (PMI) pour que les enfants puissent dormir, manger, se déplacer et jouer en toute sécurité.
Tout au long de la journée, les enfants sont encadrés par une équipe pluridisciplinaire spécialisée dans la petite enfance : des éducateurs de jeunes enfants, auxiliaires de puériculture et auxiliaires de petite enfance suivent individuellement les tout-petits dans leur développement personnel en tenant compte des besoins de chacun et en veillant à ce que chaque enfant s’épanouisse et grandisse à son rythme.
La crèche Babilou Cesson-Sévigné Carrière utilise l’application mobile BabilouApp, permettant de communiquer au quotidien avec les parents et de diffuser des informations essentielles au sujet de l’enfant et de la vie au sein de la crèche.",cd35,2020-06-16,https://annuaire.ille-et-vilaine.fr/organisme/3259-multi-accueil-prive-babilou-cesson-sevigne-carriere-cesson-sevigne,Ouverture du lundi au vendredi : 7h30-18h30,,
cd35--1011,,EBS Le Relais Bretagne - Entreprise d'insertion - Acigné,Acigné,35690,35001,9 Rue de Joval,,-1.517699,48.136177,+33299043860,lerelaisbzh@lerelais.org,https://lerelais.org/,"Les entreprises d’insertion (EI) sont des entreprises prestataires de biens et de services qui opèrent dans le secteur marchand mais dont la finalité est avant tout sociale. La durée hebdomadaire courante est de 35h/semaine avec un rythme de travail plus soutenu qu’en Ateliers et Chantiers d’Insertion 
Vous pouvez déposer votre candidature sur la plateforme de l’inclusion. 
Embauchées en contrat à durée déterminée d’insertion (CDDI), les personnes bénéficient d’une durée de contrat de 6 mois renouvelable avec une durée maximale de 2 ans. La durée du travail est au minimum de 20 heures hebdomadaires.
Les entreprises d'insertion produisent des biens et services en vue de leur commercialisation. Comme toute entreprise, elles exercent leur activité aux conditions du marché et leurs ressources proviennent essentiellement de leurs ventes.
Domaines d'interventions :

Collecte de vêtement, linge de maison, articles de maroquinerie
Valorisation par le tri de vêtements et chaussures
Commercialisation en gros et au détail de vêtements, textiles et chaussures.
",cd35,2021-03-09,https://annuaire.ille-et-vilaine.fr/organisme/1011-ebs-le-relais-bretagne-entreprise-dinsertion-acigne,,,
cd35--155,,ADOM + Association Emplois Familiaux - Betton,Betton,35830,35024,34 Avenue d'Armorique,,-1.644619,48.182132,+33299550473,contact@adomplus.fr,https://www.adomplus.fr/,"L'AEF est prestataire et mandataire pour différents services chez les particuliers : personnes âgées, personnes handicapées et familles.
L'association propose :

aide aux personnes âgées et handicapées : uniquement tâches mémagères ( agrément qualité,)
aide aux familles : garde d'enfants, entretien de maison : ménage, repassage...
entretien de propriétés,
assistance informatique.

(Secteur d'intervention : Betton, Saint-Grégoire, La Mézière, Saint-Supice-la-Forêt, et le canton de Saint-Aubin d'Aubigné : Andouillé-Neuville, Aubigné, Chevaigné, Feins, Gahard, Melesse, Montreuil-le-Gast, Montreuil-sur-Ille, Mouazé, Romazy, Saint-Aubin-d'Aubigné, Saint-Germain/Ille, Sens-de-Bretagne.Vieux-Vy-sur-Couesnon.), communes du Val d'Ille.
 ",cd35,2020-12-28,https://annuaire.ille-et-vilaine.fr/organisme/155-adom-association-emplois-familiaux-betton,Horaires d'ouverture : Du lundi au vendredi de 8h30 à 12h30 Lundi et mardi : 15h30 à 17h30 Vendredi : 13h30 à 16h30 Mercredi après-midi : sur rendez-vous,,
emplois-de-linclusion--2b280882-6804-4217-955e-6764abb9a364,17350120600598,DIRECTION INTERREGIONALE DES SERVICES PENITENTIAIRES RENNES - GRAND-OUEST,Rennes,35000,35238,2 Rue Micheline Ostermeyer,,-1.714033,48.111481,,,,,emplois-de-linclusion,2026-04-30,https://emplois.inclusion.beta.gouv.fr/prescribers/2802/card,,,['spip']
dora--be1c0b52-c7e2-4b5e-b079-fbcba9b68055,19350030300014,GRETA CFA EST BRETAGNE,Rennes,35000,35238,34 Rue Bahon-Rault,,-1.68393,48.133967,,gs.estbretagne@ac-rennes.fr,https://greta-bretagne.ac-rennes.fr/portail/web,"### Nos centres de formation

Les agences du GRETA-CFA Est-Bretagne et les lycées publics d'Ille-et-Vilaine forment un large maillage territorial. Dans le GRETA-CFA, ce sont 48 centres de formation répartis sur le territoire d'Ille-et-Vilaine qui vous accueillent.

Contactez-nous dès maintenant pour en savoir plus sur nos formations et sur la manière dont nous pouvons vous aider à atteindre vos objectifs professionnels. Nous sommes impatients de vous accompagner dans votre parcours vers le succès !",dora,2025-02-04,https://dora.inclusion.gouv.fr/structures/lycee-des-metiers-pi,,,
dora--611a0b7b-456d-4519-8bbf-8eb44e2e98c6,22350001800575,CDAS RENNES CENTRE (DEPARTEMENT D ILLE ET VILAINE),Rennes,35000,35238,7 Rue Kléber,,-1.672665,48.110821,,,,,dora,2024-11-28,https://dora.inclusion.gouv.fr/structures/cdas-rennes-centre-d,,,
ma-boussole-aidants--10008368,26350147000011,Centre communal d'action sociale (CCAS) - L'Hermitage,L'Hermitage,35590,35131,1 Place de l'Hôtel de Ville,,-1.817814,48.127542,+33299786668,mairie@ville-lhermitage.fr,https://www.ville-lhermitage.fr/mon-quotidien/action-sociale-et-emploi/centre-communal-daction-sociale/,"Le Centre Communal d’Action Sociale (CCAS) est le service de proximité de la mairie chargé de mettre en œuvre la politique sociale de la commune. Il constitue souvent un point d’entrée pour les aidants en recherche de solutions locales. Le CCAS peut proposer des aides financières pour les familles en difficulté, orienter vers des services de portage de repas, d’aide à domicile, ou encore vers des dispositifs d’isolement thermique pour le logement. Il organise également des actions de prévention et de lien social à destination des seniors et des personnes fragiles. Les agents du CCAS peuvent vous aider à constituer des dossiers d’aide (APA, aide sociale, etc.) et à identifier les ressources disponibles dans votre ville.",ma-boussole-aidants,2025-09-15,https://maboussoleaidants.fr/mes-solutions/centre-communal-action-sociale-ccas/35/10008368,,,['ccas-cias']
dora--730dbd8d-c272-42f0-8068-36da1815276f,31545808300096,COMPAGNONS BATISSEURS,Rennes,35000,35238,22 Rue de la Donelière,,-1.686377,48.129072,,cbbretagne@compagnonsbatisseurs.org,https://www.compagnonsbatisseurs.eu/antenne-bretagne,"Nous agissons depuis plus de 50 ans, avec et pour les personnes fragilisées sur l’amélioration de leur habitat et leur insertion socioprofessionnelle, et participons à la lutte contre le mal logement.

**Un engagement au service de l'insertion socioprofessionnelle**

- accompagnement en chantiers d'insertion (gros œuvre & second œuvre),

- découverte des métiers du bâtiment,

- formations techniques bâtiment,

- actions de formation à destination des jeunes décrocheurs,

- accompagnement des jeunes volontaires à leur projet d’avenir et à la mobilité.


<!-- -->",dora,2025-08-25,https://dora.inclusion.gouv.fr/structures/compagnons-batisseur-qjmd,,,
emplois-de-linclusion--a14c3c10-0275-439d-b2a9-1d46a8b61f30,42894713900054,FACE RENNES,Rennes,35200,35238,23 Rue d'Aiguillon,,-1.683822,48.092631,,,,,emplois-de-linclusion,2026-06-13,https://emplois.inclusion.beta.gouv.fr/prescribers/7167/card,,,
dora--8495f274-9f1f-4ce7-a736-8d5ec5d72156,44282658200037,PRISME,Rennes,35200,35238,23 Rue d'Aiguillon,,-1.683822,48.092631,+33299867472,siege@prismerennes.fr,https://prisme.bzh/,"Organisme de formation, PRISME a pour but de développer « des actions de conseil, d’ingénierie et de formation, et plus largement toutes activités accessoires aux actions de formation mises au service ou à disposition des bénéficiaires », avec notamment des pôles d’insertion-orientation, et de formation continue.<br>

Son activité est tournée vers les publics les plus éloignés de l’emploi et faisant face à des difficultés sociales.<br>

Un effort particulier est porté sur l’innovation de la réponse et des méthodes pédagogiques afin de coller au plus près des besoins des bénéficiaires.",dora,2025-01-10,https://dora.inclusion.gouv.fr/structures/prisme-podw,"Mo 09:00-17:00;Tu 09:00-17:00;We 09:00-17:00;Th 09:00-17:00;Fr 09:00-16:00; ""9h - 12h30 et 13h30 - 17h""",,"['afpa', 'conseillers-numeriques']"
cd35--845,,Pôle d'odontologie et de chirurgie buccale,Rennes,35000,35238,2 Place Pasteur,,-1.673832,48.110458,+33299388422,,https://www.chu-rennes.fr/,"Situé sur deux sites, place pasteur dans le centre-ville de Rennes et sur le site de l'hôpital Pontchaillou, le service d'odontologie et de chirurgie orale est centre de référence et de recours dans les disciplines odontologiques (urgences, soins conservateurs et prothétiques, chirurgie orale, parodontologie, orthopédie dento-faciale, odontologie pédiatrique, soins spécifiques enfants et adultes en situation de handicap et maladies rares, dysfonctions de l'appareil manducateur). Il répond à trois missions : une mission de soins avec la prise en charge diagnostique, préventive et thérapeutique des maladies bucco-dentaires (soit directement, soit en lien avec les cabinets libéraux), une mission de formation des futurs chirurgiens-dentistes et de formation continue en collaboration étroite avec la faculté d'odontologie, une mission de recherche clinique en lien avec des structures labellisées et l'industrie.Dans ce service on soigne notamment:											Carie, 											Chirurgie implantaire, 											Chirurgie orale, 											Couronne, 											Extraction, 											orthodontie, 											Prothèse maxillo-faciale, 											Urgence bucco-dentaire",cd35,2019-01-01,https://annuaire.ille-et-vilaine.fr/organisme/845-pole-dodontologie-et-de-chirurgie-buccale,lundi au vendredi de 9h à13h et de 14h à 18h,,
cd35--931,,Maison des jeunes et de la culture de Bréquigny - Rennes,Rennes,35200,35238,15 Avenue Georges Graff,,-1.692068,48.083551,+33299869595,accueil@mjcbrequigny.com,https://mjcbrequigny.com/,"
Equipement socio-culturel, programme régulièrement des spectacles et diverses animations, propose des activités à l'année, danse, chant
Café culturel ouvert le lundi, mardi, jeudi de 12h00 à 14h00 et le samedi de 11h30 à 13h30.

 

Ludothèque: lieu d'éveil pour les petits de 3 mois à 2 ans ; accueil des enfants de 3 mois à 6 ans avec leurs assistantes maternelles ou leurs parents (Contacter la MJC); mais aussi lieu de jeux, d'éducation et de socialisation. Accueil informel à la ludothèque le mercredi, jeux sur place et emprunt toute la journée, accueil également le samedi. Se renseigner auprès de la MJC. Chèque de caution demandé à l'incription plus une participation par jeu emprunté.

 

Centre de loisirs qui accueille les enfants dès 4 ans.

 

Structure d'aide aux devoirs, agréée par la CAF, pour les enfants du CP à la 3ième, en cours collectif individualisé.

 

Cours de langue française pour les étrangers : la MJC propose des ateliers sociolinguistiques gratuits à destination des personnes de langue étrangère tous les mardis de 9h45 à 11h45.

 

Cours d'informatique pour les grands débutants : sessions de dix séances pour des groupes de quatre à cinq personnes.

Renseignements possibles jusqu'à 21h30-22h (fin des animations).",cd35,2020-07-08,https://annuaire.ille-et-vilaine.fr/organisme/931-maison-des-jeunes-et-de-la-culture-de-brequigny-rennes,En periode scolaire  Lundi : 14h-20h30 Mardi : 16h-20h30 Mercredi : 9h-12h30 / 13h30-20h30 Jeudi : 10h-12h30 / 16h30-20h30 Vendredi : 10h-12h30 / 16h30-8h00 Samedi : 9h00-12h30  Durant vacances scolaires :  Lundi au vendredi : 10h00-12h00 et 16h00-18h00   ,,
